lesson,Annales,CCB asclepia,Created time,Dernière MAJ,Expiration,ID,Illustrations,Interface,Items,LiSA,QI Frites,Questions codées,Questions partageant même connaissances,Rang,Relecteur,Rédacteur,Similaires,Status,Transféré,Vignette RS,books,is_free,knowledges,sources,title
correlation_anatomoclinique_avc,"QI_Q38 (https://www.notion.so/QI_Q38-18ff24fde2e040e2bca048a810229043?pvs=21), QI_Q75 (https://www.notion.so/QI_Q75-2ab90db3dec0436fbeea76bab0a622bb?pvs=21), QI_Q103 (https://www.notion.so/QI_Q103-414a3a9a07f84f56a0b3fdae3421174c?pvs=21), DP15_Q1 (https://www.notion.so/DP15_Q1-503f8e57fc37454e84c59c23027ff754?pvs=21), QI_Q49 (https://www.notion.so/QI_Q49-8cde89514fd64157b17505ee8984cb42?pvs=21), DP1_Q12 (https://www.notion.so/DP1_Q12-90b8c62ea43441b5bb359e6c2761c718?pvs=21), QI_Q46 (https://www.notion.so/QI_Q46-dd34de1b0d7a4cc88d17445ae6d644ea?pvs=21), QI_Q10 (https://www.notion.so/QI_Q10-e0424dbc57024c5d91c6406eccf4f14a?pvs=21), QI_Q5 (https://www.notion.so/QI_Q5-e8208ca10fbf4587b391b471144e75f0?pvs=21), QI_Q109 (https://www.notion.so/QI_Q109-ee22561f7912418bbfd0926915c90d52?pvs=21), UC2-KFP22_Q1 (https://www.notion.so/UC2-KFP22_Q1-f5e794fdd5ff4a759c8f708b4b4ad207?pvs=21), UC2-KFP22_Q2 (https://www.notion.so/UC2-KFP22_Q2-13bfab786c21441aa2b9c2434827fcdc?pvs=21), DP15_Q4 (https://www.notion.so/DP15_Q4-3225faa47339491c85a465f4a86222e0?pvs=21), UC2-KFP13_Q3 (https://www.notion.so/UC2-KFP13_Q3-2a59ed05ab6b80e8b579f6293efdb230?pvs=21)",UC2-QI_Q16 (https://www.notion.so/UC2-QI_Q16-91444b110d2844328f5617930505930a?pvs=21),"March 5, 2023 3:51 PM",,,1062,Pas d'illustration,https://interface.asclepia.io/admin/datas/lesson/1062/change/,N340,"https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_les_arguments_cliniques_diagnostiques_en_faveur_des_infarctus_c%C3%A9r%C3%A9braux_constitu%C3%A9s,_accident_isch%C3%A9mique_transitoire,_h%C3%A9morragies_intraparenchymateuses_OIC-340-05-A","QI_Q586 (https://www.notion.so/QI_Q586-dc4d9ed827244441bd96377a31144922?pvs=21), QI_Q773 (https://www.notion.so/QI_Q773-136344f9dcd44592b14cef6310cf1c4e?pvs=21), QI_Q788 (https://www.notion.so/QI_Q788-8440591636c94101aadd8232342a43c9?pvs=21), QI_Q787 (https://www.notion.so/QI_Q787-c422b6bf508b49738c5c203fd09ea3e7?pvs=21), QI_Q775 (https://www.notion.so/QI_Q775-99fdb241151842779391cbc70ff90aed?pvs=21), QI_Q774 (https://www.notion.so/QI_Q774-eaa1dcb92e164e42951fee8e0324bb57?pvs=21)","QI_Q38,QI_Q75,QI_Q103,DP15_Q1,QI_Q49,DP1_Q12,QI_Q46,QI_Q10,QI_Q5,QI_Q109,UC2-KFP22_Q1,UC2-KFP22_Q2,DP15_Q4,UC2-KFP13_Q3","https://www.notion.so/18ff24fde2e040e2bca048a810229043, https://www.notion.so/2a59ed05ab6b80c6ae50ebb4331c233d, https://www.notion.so/385eb6fa91e9439abbe2c7e1b8e9a978, https://www.notion.so/3abb9aa77ef04a80aff282b2df72ad40, https://www.notion.so/503f8e57fc37454e84c59c23027ff754, https://www.notion.so/61292b7e66ac4d859e4a511c453eb72a, https://www.notion.so/de47db1c7af84b94ba9bca7a4a231919, https://www.notion.so/e0424dbc57024c5d91c6406eccf4f14a",A,Dana Smaily,Mustafa Habib,"https://www.notion.so/1ce9ed05ab6b806db1b6e9f263e7bb8f,https://www.notion.so/1ce9ed05ab6b8054a6e6d162ac4746e3,https://www.notion.so/1ce9ed05ab6b800e906de177cd01b18f,https://www.notion.so/1ce9ed05ab6b806db1b6e9f263e7bb8f,https://www.notion.so/1ce9ed05ab6b8054a6e6d162ac4746e3,https://www.notion.so/1ce9ed05ab6b8033a4abc82a798b6771,https://www.notion.so/1ce9ed05ab6b800e906de177cd01b18f,https://www.notion.so/2a59ed05ab6b8049af18c018c4d0532c,https://www.notion.so/2a59ed05ab6b8049af18c018c4d0532c",Publiée,Terminé,Pas de vignette,NEU (https://www.notion.so/NEU-9bcfc12415c6451d93ac2feabe6c356e?pvs=21),1,N340N05 (https://www.notion.so/N340N05-92c97be9c9594567be18f9547fca0bd3?pvs=21),,"Corrélation anatomo-clinique des AVC ischémiques "
fdr_clinique_saos,"UC3-QI_Q35 (https://www.notion.so/UC3-QI_Q35-297d84098a4241c488f0070996c677c2?pvs=21), DP6_Q1 (https://www.notion.so/DP6_Q1-603f065c574a46fe81c549464cc95c2c?pvs=21), UC3-DP38_Q2 (https://www.notion.so/UC3-DP38_Q2-859914fa4b074c4c8c16aa93a1ebbf14?pvs=21), QI_Q17 (https://www.notion.so/QI_Q17-999b92b773ea4e69bd42dbbce4eb5280?pvs=21), DP12_Q3 (https://www.notion.so/DP12_Q3-b8e902c1d2a14bb4acf4406643b7cc50?pvs=21), DP12_Q2 (https://www.notion.so/DP12_Q2-da6c7ec622444071be16319273e05b51?pvs=21), DP8_Q8 (https://www.notion.so/DP8_Q8-dfe4c623333647649031f33c5d4c5e34?pvs=21), UC1-QI_Q50 (https://www.notion.so/UC1-QI_Q50-96633f6552f640ccb713a9322be190bf?pvs=21), UC1-DP22_Q1 (https://www.notion.so/UC1-DP22_Q1-505bf1d7dfea4bde8906bdfd44e0fa56?pvs=21), UC3-QI_Q18 (https://www.notion.so/UC3-QI_Q18-2a59ed05ab6b80ddb622f7b831d5ee3c?pvs=21)",UC3-QI_Q46 (https://www.notion.so/UC3-QI_Q46-1af9ed05ab6b80389391e7c51a275d48?pvs=21),"March 5, 2023 3:51 PM",,,149,Pas d'illustration,https://interface.asclepia.io/admin/datas/lesson/149/change/,"N110,N110","https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_les_facteurs_de_risque_de_SAS_et_les_co-morbidit%C3%A9s_et_complications_associ%C3%A9es_OIC-110-15-A,https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_les_signes_cliniques_%C3%A9vocateurs_de_syndrome_d%27apn%C3%A9es_obstructives_du_sommeil_(SAS)_de_l%27adulte_OIC-110-17-A","QI_Q3262 (https://www.notion.so/QI_Q3262-25b9ed05ab6b80249509e86d38865e92?pvs=21), QI_Q3261 (https://www.notion.so/QI_Q3261-25b9ed05ab6b80489e4df523cdb8aeb6?pvs=21), QI_Q3258 (https://www.notion.so/QI_Q3258-25b9ed05ab6b805a859fe2c97e2f9176?pvs=21), QI_Q3263 (https://www.notion.so/QI_Q3263-25b9ed05ab6b809ead37d4978c33771e?pvs=21), QI_Q3260 (https://www.notion.so/QI_Q3260-25b9ed05ab6b80b49537de66abc105d9?pvs=21), QI_Q3259 (https://www.notion.so/QI_Q3259-25b9ed05ab6b80d4bf3cfb8b6ceca7cb?pvs=21), QI_Q3257 (https://www.notion.so/QI_Q3257-25b9ed05ab6b80e1bf0ed6a8020556d8?pvs=21), QI_Q4986 (https://www.notion.so/QI_Q4986-2699ed05ab6b80b480bdc2a3ebb95ae8?pvs=21)","UC3-QI_Q35,DP6_Q1,UC3-DP38_Q2,QI_Q17,DP12_Q3,DP12_Q2,DP8_Q8,UC1-QI_Q50,UC1-DP22_Q1,UC3-QI_Q18","https://www.notion.so/96633f6552f640ccb713a9322be190bf, https://www.notion.so/b6486c9c5658485d8c12add68bd4ae11, https://www.notion.so/d819a383deb0465ca050b242b85962c4,https://www.notion.so/505bf1d7dfea4bde8906bdfd44e0fa56, https://www.notion.so/603f065c574a46fe81c549464cc95c2c, https://www.notion.so/999b92b773ea4e69bd42dbbce4eb5280, https://www.notion.so/da6c7ec622444071be16319273e05b51, https://www.notion.so/dfe4c623333647649031f33c5d4c5e34","A,A",Mustafa Habib,,"https://www.notion.so/1ce9ed05ab6b8022be82da42b07455bb,https://www.notion.so/1ce9ed05ab6b80c28f0cf02fb3c308b4,https://www.notion.so/1ce9ed05ab6b80c28f0cf02fb3c308b4,https://www.notion.so/1ce9ed05ab6b80c28f0cf02fb3c308b4,https://www.notion.so/1ce9ed05ab6b80c28f0cf02fb3c308b4,https://www.notion.so/1ce9ed05ab6b80528261c3382ee324dd,https://www.notion.so/1ce9ed05ab6b80c28f0cf02fb3c308b4,https://www.notion.so/1ce9ed05ab6b8022be82da42b07455bb",Publiée,Image à insérer,Vignette à faire,"NEU (https://www.notion.so/NEU-9bcfc12415c6451d93ac2feabe6c356e?pvs=21), PNE (https://www.notion.so/PNE-919294f827b84a9a9180f7679a2c1170?pvs=21)",0,"N110N15 (https://www.notion.so/N110N15-10f00820bb66462d9a4d101c936daa47?pvs=21), N110N17 (https://www.notion.so/N110N17-386786a1491040b29d03ff816794125c?pvs=21)",,Facteurs de risque et symptomatologie du syndrome d’apnée du sommeil
evaluation_risque_suicidaire,"DP11_Q7 (https://www.notion.so/DP11_Q7-098518e443c241f0a8ffcdf6dbf8a323?pvs=21), DP12_Q12 (https://www.notion.so/DP12_Q12-183471da3df24a43943aa10727e9bdc7?pvs=21), DP12_Q9 (https://www.notion.so/DP12_Q9-265a14cbf3c7402bb403654709a51dd0?pvs=21), DP11_Q8 (https://www.notion.so/DP11_Q8-39310e2aed214c44a7f280535640dd17?pvs=21), QI_Q74 (https://www.notion.so/QI_Q74-405aa2ae485d4b968dc5041050fb4efb?pvs=21), UC3-DP18_Q1 (https://www.notion.so/UC3-DP18_Q1-41e301d72b2a4bd4b1c410cb6195e791?pvs=21), DP11_Q6 (https://www.notion.so/DP11_Q6-430d27c96b2048dd8193d9f61f139b86?pvs=21), UC3-DP46_Q2 (https://www.notion.so/UC3-DP46_Q2-478d00edea5644d4aced19ba5a494205?pvs=21), QI_Q51 (https://www.notion.so/QI_Q51-5d20fbbe8127455ca97ce07d31fd1215?pvs=21), DP18_Q4 (https://www.notion.so/DP18_Q4-6e77b8e0c8044af3b03f120e509d9d0b?pvs=21), DP15_Q10 (https://www.notion.so/DP15_Q10-dcf9227f5e804b64bdb574a6070c2c73?pvs=21), UC3-DP25_Q5 (https://www.notion.so/UC3-DP25_Q5-6b6e93cd902c4aef9f73f82a0597dc7d?pvs=21), UC1-QI_Q35 (https://www.notion.so/UC1-QI_Q35-2f449aa07b1147ef95f038379ce8e56e?pvs=21), UC3-DP10_Q2 (https://www.notion.so/UC3-DP10_Q2-1239ed05ab6b8035a38be5bbb6a24c79?pvs=21), UC2-DP21_Q3 (https://www.notion.so/UC2-DP21_Q3-1239ed05ab6b800fa433d0814c9489fd?pvs=21)","UC2-QI_Q31 (https://www.notion.so/UC2-QI_Q31-06aa967836424324ad8bd2e57148742f?pvs=21), UC3-DP19_Q4 (https://www.notion.so/UC3-DP19_Q4-5c2d23deb6f2412fafd7b82ccafd9594?pvs=21), UC2-QI_Q21 (https://www.notion.so/UC2-QI_Q21-b5307e57a3f54003b059e71ae84c81b0?pvs=21)","March 5, 2023 3:51 PM",,,541,Pas d'illustration,https://interface.asclepia.io/admin/datas/lesson/541/change/,N353,"https://livret.uness.fr/lisa/2026/Savoir_%C3%A9valuer_le_risque,_l%27urgence_et_la_dangerosit%C3%A9_(RUD)_%C3%A0_tous_les_%C3%A2ges_de_la_vie_OIC-353-05-A",QI_Q4583 (https://www.notion.so/QI_Q4583-25a9ed05ab6b8079931ed6d162a0d0d6?pvs=21),"DP11_Q7,DP12_Q12,DP12_Q9,DP11_Q8,QI_Q74,UC3-DP18_Q1,DP11_Q6,UC3-DP46_Q2,QI_Q51,DP18_Q4,DP15_Q10,UC3-DP25_Q5,UC1-QI_Q35,UC3-DP10_Q2,UC2-DP21_Q3","https://www.notion.so/098518e443c241f0a8ffcdf6dbf8a323, https://www.notion.so/1239ed05ab6b80baa9dce819ff5a4b70, https://www.notion.so/183471da3df24a43943aa10727e9bdc7, https://www.notion.so/265a14cbf3c7402bb403654709a51dd0, https://www.notion.so/405aa2ae485d4b968dc5041050fb4efb, https://www.notion.so/6e77b8e0c8044af3b03f120e509d9d0b, https://www.notion.so/73d38071daac480eb7375c3d1322ddf9, https://www.notion.so/d0fff01de9bf415dae4cc1cd652d4a4d, https://www.notion.so/dcf9227f5e804b64bdb574a6070c2c73",A,,Mustafa Habib,"https://www.notion.so/1ce9ed05ab6b80d4a098d6c17732b414,https://www.notion.so/1ce9ed05ab6b80d4a098d6c17732b414,https://www.notion.so/1ce9ed05ab6b80d4a098d6c17732b414,https://www.notion.so/1ce9ed05ab6b80d4a098d6c17732b414,https://www.notion.so/1ce9ed05ab6b80d4a098d6c17732b414,https://www.notion.so/1ce9ed05ab6b80d4a098d6c17732b414,https://www.notion.so/1ce9ed05ab6b8061a44ec66b51cdf81c,https://www.notion.so/1ce9ed05ab6b80d4a098d6c17732b414,https://www.notion.so/1ce9ed05ab6b80b2a8bdcff4d6d56fea,https://www.notion.so/1ce9ed05ab6b80b2a8bdcff4d6d56fea,https://www.notion.so/1ce9ed05ab6b80b2a8bdcff4d6d56fea",Publiée,Terminé,Pas de vignette,PSY (https://www.notion.so/PSY-ef2a135d3a4c486e812ea75f3d9a4aa5?pvs=21),1,N353N05 (https://www.notion.so/N353N05-4cbeb83716f14c87b183156e556e1cb7?pvs=21),,Évaluation du risque suicidaire
semiologie_polyneuropathie_axonale,"DP15_Q11 (https://www.notion.so/DP15_Q11-10074ae6bb5247f7b88b029309225ae3?pvs=21), DP6_Q1 (https://www.notion.so/DP6_Q1-9a276739c3654436ab83a04e02cb70b1?pvs=21), QI_Q98 (https://www.notion.so/QI_Q98-b3a1e34399c64562a8d06252d3da959f?pvs=21), DP6_Q11 (https://www.notion.so/DP6_Q11-cc5d10e6854f4dc794ce41a432127d0a?pvs=21)",UC2-QI_Q5 (https://www.notion.so/UC2-QI_Q5-1af9ed05ab6b800fb176e60003479d02?pvs=21),"March 5, 2023 3:51 PM",,,934,Pas d'illustration,https://interface.asclepia.io/admin/datas/lesson/934/change/,N96,"https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_les_modalit%C3%A9s_du_diagnostic_d%27une_polyneuropathie,_d%27une_mononeuropathie,_d%27une_mononeuropathie_multiple,_d%27une_polyradiculoneuropathie_(examen_clinique,_d%C3%A9marche_diagnostique)_OIC-096-03-A",,"DP15_Q11,DP6_Q1,QI_Q98,DP6_Q11",https://www.notion.so/d45f642f26394f01a215e7955bde7e51,A,Antoine D,Louise,"https://www.notion.so/1ce9ed05ab6b80c997b8c74fb28882d0,https://www.notion.so/1ce9ed05ab6b80e0a368f7763725673d",Publiée,Terminé,Pas de vignette,NEU (https://www.notion.so/NEU-9bcfc12415c6451d93ac2feabe6c356e?pvs=21),0,N096N03 (https://www.notion.so/N096N03-565d1f1e1fa14e5b9db923c009e8c64e?pvs=21),,Sémiologie de la polyneuropathie axonale longueur-dépendante
soins_palliatifs_domicile,"DP8_Q15 (https://www.notion.so/DP8_Q15-1a9d81c17d2f41f584c0c6c936fa3a77?pvs=21), QI_Q20 (https://www.notion.so/QI_Q20-e01e4f2e750147d6b058fefcb5de93d1?pvs=21)",,"March 5, 2023 3:51 PM",,,196,Pas d'illustration,https://interface.asclepia.io/admin/datas/lesson/196/change/,N139,https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_l%27organisation_des_soins_palliatifs_en_France_OIC-139-02-A,,"DP8_Q15,QI_Q20",https://www.notion.so/0ed7742146e344e2beef8d40f2660f90,A,,Mustafa Habib,"https://www.notion.so/1ce9ed05ab6b80afb25eed7c3c73f005,https://www.notion.so/1ce9ed05ab6b80afb25eed7c3c73f005",Publiée,Terminé,Pas de vignette,ARE (https://www.notion.so/ARE-2b701790c9e44d7d8c1f5acb0ec401ed?pvs=21),0,N139N02 (https://www.notion.so/N139N02-d837e0a76af241a48940fe1dbf3d4b60?pvs=21),,Les soins palliatifs à domicile
indication_transfusion_plaquette,"UC1-DP31_Q3 (https://www.notion.so/UC1-DP31_Q3-1b421e91809e497bac9ee8ee95133ea1?pvs=21), DP1_Q4 (https://www.notion.so/DP1_Q4-22ec81fccc874deab2ecd4b939c43328?pvs=21), UC4-DP25_Q1 (https://www.notion.so/UC4-DP25_Q1-46b6fc4e22f54487985f684febdd81a4?pvs=21), DP16_Q14 (https://www.notion.so/DP16_Q14-ae2750ae630d4cdc82dd63524cfda352?pvs=21), QI_Q17 (https://www.notion.so/QI_Q17-c42f2c8691e64317947ae1cbbf742349?pvs=21), UC3-QI_Q44 (https://www.notion.so/UC3-QI_Q44-d8d081b2957e4503bdafd907f8358435?pvs=21), DP14_Q10 (https://www.notion.so/DP14_Q10-60b25b1f736f4fe5a8f135bb081d5e0c?pvs=21)",,"March 5, 2023 3:51 PM",,,489,Pas d'illustration,https://interface.asclepia.io/admin/datas/lesson/489/change/,N329,https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_les_indications_de_la_transfusion_de_concentr%C3%A9s_de_plaquettes_OIC-329-06-B,QI_Q3645 (https://www.notion.so/QI_Q3645-25a9ed05ab6b80ecb640d6e9779e8f68?pvs=21),"UC1-DP31_Q3,DP1_Q4,UC4-DP25_Q1,DP16_Q14,QI_Q17,UC3-QI_Q44,DP14_Q10",,B,,Mustafa Habib,"https://www.notion.so/1ce9ed05ab6b8040a25df443accc575e,https://www.notion.so/1ce9ed05ab6b8014ba68f2c8f3f21474,https://www.notion.so/1ce9ed05ab6b80898d7bd1020e501afb,https://www.notion.so/1ce9ed05ab6b80899846eba79507fe50",Publiée,Terminé,Pas de vignette,HEM (https://www.notion.so/HEM-58376ef0b4724a19aa26b12d52d62aa8?pvs=21),0,N329N06 (https://www.notion.so/N329N06-28969a0b9eb24dd1821f87cdd4d5862b?pvs=21),,Indications à la transfusion de plaquettes
certificat_deces,"UC3-DP51_Q1 (https://www.notion.so/UC3-DP51_Q1-10f0a24e72754e13a5b0c98643db0810?pvs=21), QI_Q93 (https://www.notion.so/QI_Q93-1b748d2da2d94aa4a2d5b6dee4aae572?pvs=21), QI_Q45 (https://www.notion.so/QI_Q45-342cb10667cb47028a97d0707c9d385a?pvs=21), UC2-QI_Q34 (https://www.notion.so/UC2-QI_Q34-3ecb5f10bd96406eaeee290af867bd0d?pvs=21), QI_Q5 (https://www.notion.so/QI_Q5-fd5286007a1e442da69822f65b961262?pvs=21), QI_Q111 (https://www.notion.so/QI_Q111-3fa9006dff1646a79e04a896fd4815aa?pvs=21)","UC2-QI_Q10 (https://www.notion.so/UC2-QI_Q10-1af9ed05ab6b8031a091d3c9f903be0f?pvs=21), UC2-KFP11_Q2 (https://www.notion.so/UC2-KFP11_Q2-1af9ed05ab6b808497a8d2d41426ce60?pvs=21)","March 5, 2023 3:51 PM",,,25,Pas d'illustration,https://interface.asclepia.io/admin/datas/lesson/25/change/,N13,"
https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_les_r%C3%A8gles_g%C3%A9n%C3%A9rales_de_r%C3%A9daction_d%27un_certificat_de_d%C3%A9c%C3%A8s_OIC-013-16-A
","QI_Q1132 (https://www.notion.so/QI_Q1132-7231330eb3eb4ecc859d7ce6de13c994?pvs=21), QI_Q1145 (https://www.notion.so/QI_Q1145-d3a01adb08524b458c358cf4f0071316?pvs=21)","UC3-DP51_Q1,QI_Q93,QI_Q45,UC2-QI_Q34,QI_Q5,QI_Q111","https://www.notion.so/10f0a24e72754e13a5b0c98643db0810, https://www.notion.so/1b748d2da2d94aa4a2d5b6dee4aae572, https://www.notion.so/2a59ed05ab6b8036ad70f13c37224dbe, https://www.notion.so/3ecb5f10bd96406eaeee290af867bd0d, https://www.notion.so/3fa9006dff1646a79e04a896fd4815aa, https://www.notion.so/fd5286007a1e442da69822f65b961262",A,Denis,Louise,"https://www.notion.so/2a59ed05ab6b8004b25de2c0166a9682,https://www.notion.so/2a59ed05ab6b8004b25de2c0166a9682,https://www.notion.so/2a59ed05ab6b80c49b2ce4178e3f8242,https://www.notion.so/2a59ed05ab6b8004b25de2c0166a9682,https://www.notion.so/2a59ed05ab6b80c49b2ce4178e3f8242",Publiée,Terminé,Pas de vignette,MLT_L (https://www.notion.so/MLT_L-3b4409680d0e46f493a28acd02621e05?pvs=21),0,N013N16 (https://www.notion.so/N013N16-268052c9d809452fb741e25def9535d3?pvs=21),,Certificat de décès
usage_mesusage_trouble,"DP7_Q8 (https://www.notion.so/DP7_Q8-a60c5381ea124219b7d7522e7733a12c?pvs=21), DP12_Q14 (https://www.notion.so/DP12_Q14-af15dcff49f743be9e8ce130ad1493d5?pvs=21), UC2-QI_Q26 (https://www.notion.so/UC2-QI_Q26-6b775d41f4ca4260aad78b0d69dace8d?pvs=21), UC1-DP25_Q3 (https://www.notion.so/UC1-DP25_Q3-6ea99e711ce348879db0a1b611edb2ea?pvs=21), UC3-DP14_Q1 (https://www.notion.so/UC3-DP14_Q1-2a59ed05ab6b80bd93f4fb5c99e8512d?pvs=21)",,"March 5, 2023 3:51 PM",,,92,Pas d'illustration,https://interface.asclepia.io/admin/datas/lesson/92/change/,"N76,N77,N78,N78","https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_les_d%C3%A9finitions_:_addictologie,_non_usage,_usage_%C3%A0_faible_risque,_m%C3%A9susage,_usage_%C3%A0_risque,_usage_nocif_(CIM11),_d%C3%A9pendance_(CIM_11)_OIC-076-02-A,https://livret.uness.fr/lisa/2026/Savoir_diagnostiquer_un_m%C3%A9susage_:_usage_%C3%A0_risque,_nocif_et_d%C3%A9pendance_OIC-077-03-A,https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_les_modalit%C3%A9s_du_diagnostic_d%27un_usage_%C3%A0_risque_OIC-078-10-A,https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_les_modalit%C3%A9s_du_diagnostic_d%27un_usage_nocif,_d%27une_d%C3%A9pendance_OIC-078-11-A","QI_Q1933 (https://www.notion.so/QI_Q1933-25b9ed05ab6b8093a01ac070b32b5b99?pvs=21), QI_Q1932 (https://www.notion.so/QI_Q1932-25b9ed05ab6b8014a73ac3dbc425bc65?pvs=21), QI_Q1931 (https://www.notion.so/QI_Q1931-25b9ed05ab6b8028bda2f519c4aa0871?pvs=21), QI_Q4691 (https://www.notion.so/QI_Q4691-2699ed05ab6b80a8a25ed2bc32d4a593?pvs=21), QI_Q4690 (https://www.notion.so/QI_Q4690-2699ed05ab6b80a3a54ae804a9e3e719?pvs=21), QI_Q1929 (https://www.notion.so/QI_Q1929-25b9ed05ab6b8088a95bc10b3aa738d9?pvs=21)","DP7_Q8,DP12_Q14,UC2-QI_Q26,UC1-DP25_Q3,UC3-DP14_Q1","https://www.notion.so/af15dcff49f743be9e8ce130ad1493d5,https://www.notion.so/b9797f7afe1842f8a7618a21a198b52a, https://www.notion.so/c92f94f552c24869aae5348dada4ec97","A,A,A,A",,,https://www.notion.so/1ce9ed05ab6b800281fbff6a39b69585,Publiée,Terminé,Pas de vignette,PSY (https://www.notion.so/PSY-ef2a135d3a4c486e812ea75f3d9a4aa5?pvs=21),0,"N076N02 (https://www.notion.so/N076N02-8dcdd3b0464949829cae626471f45e84?pvs=21), N077N03 (https://www.notion.so/N077N03-2c14632937d4438fb3b02a83583938a0?pvs=21), N078N10 (https://www.notion.so/N078N10-a7d0b98aeb2e4ad196fbf6d7bfddf581?pvs=21), N078N11 (https://www.notion.so/N078N11-d6cf85d3eb874024b47caa1bd75b0529?pvs=21)",,"Usage, mésusage et trouble lié à l’usage d’une substance psychoactive"
objectif_remplissage_hemorragie_digestive,"UC1-QI_Q32 (https://www.notion.so/UC1-QI_Q32-45c529bb69204fecb3c6a8fe328ef5db?pvs=21), DP7_Q3 (https://www.notion.so/DP7_Q3-a6af2c072924449f9cf2bba8d312f58c?pvs=21)",,"March 5, 2023 3:51 PM",,,543,Pas d'illustration,https://interface.asclepia.io/admin/datas/lesson/543/change/,N355,https://livret.uness.fr/lisa/2026/Conna%C3%AEtre_les_principes_de_la_prise_en_charge_th%C3%A9rapeutique_en_urgence_des_h%C3%A9morragies_digestives_et_de_leurs_complications_y_compris_chez_le_cirrhotique_OIC-355-14-A,"QI_Q4389 (https://www.notion.so/QI_Q4389-25a9ed05ab6b806392bfdd416a77b86f?pvs=21), QI_Q329 (https://www.notion.so/QI_Q329-be766b98f4a04a5687aca7616a58e783?pvs=21)","UC1-QI_Q32,DP7_Q3","https://www.notion.so/2a59ed05ab6b80eca2f4d9c66a426d5e, https://www.notion.so/3c001419478b48529538ffd8172469f1, https://www.notion.so/45c529bb69204fecb3c6a8fe328ef5db, https://www.notion.so/50a32077041d4bafbcb52b042fa0a3cd, https://www.notion.so/5d44a0daff3945fea1481f4e50b06257, https://www.notion.so/677c474df31841999f61b901c91c02a5, https://www.notion.so/874656ece3b340f095029f60f41dc300, https://www.notion.so/99d89de5fcea4479b3a9c329051e1cb4, https://www.notion.so/a6af2c072924449f9cf2bba8d312f58c, https://www.notion.so/b9fd1b440a1b48e392f291ebdc667866, https://www.notion.so/c1ee6d7f543b42a994f6aebec4616a58, https://www.notion.so/d6e4dcc7e6f140e3b27df74670ebfe82",A,,Hugo Vilmin,https://www.notion.so/1ce9ed05ab6b801882ddce0ad3ffef84,Publiée,Terminé,Pas de vignette,HGE (https://www.notion.so/HGE-1919b6f7cd214ce182d463189ac67f00?pvs=21),0,N355N14 (https://www.notion.so/N355N14-8fa562a11e344e23afcb150024db447d?pvs=21),,Objectifs de remplissage de l’hémorragie digestive
semio_fesf,"DP10_Q6 (https://www.notion.so/DP10_Q6-de15ccbd505d4815a1a48889d8eb6c69?pvs=21), DP16_Q6 (https://www.notion.so/DP16_Q6-f5dbc6156e9a45e09bec3f6046ba51ec?pvs=21)",,"March 5, 2023 3:51 PM",,,553,Pas d'illustration,https://interface.asclepia.io/admin/datas/lesson/553/change/,N363,https://livret.uness.fr/lisa/2026/Savoir_faire_le_diagnostic_clinique_de_fracture_du_f%C3%A9mur_proximal_OIC-363-03-A,QI_Q4178 (https://www.notion.so/QI_Q4178-25a9ed05ab6b805cb070d0350f588a8d?pvs=21),"DP10_Q6,DP16_Q6","https://www.notion.so/de15ccbd505d4815a1a48889d8eb6c69, https://www.notion.so/f5dbc6156e9a45e09bec3f6046ba51ec",A,,Hugo Vilmin,"https://www.notion.so/1ce9ed05ab6b80f8bcbfcff2120f1bd7,https://www.notion.so/1ce9ed05ab6b80f8bcbfcff2120f1bd7",Publiée,Terminé,Pas de vignette,COT (https://www.notion.so/COT-bdd92695910443918e277e246b3f1c15?pvs=21),0,N363N03 (https://www.notion.so/N363N03-4f1be681074f4a6ebd1d81a27b933d1c?pvs=21),,Signes cliniques d’une FESF
